,Date,AveragePrice,TotalValue,c4046,c4225,c4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
3954,11-12-2016,0.75,2793920.0,917099.0,631013.0,59600.0,1186210.0,1086150.0,80411.7,19643.5,Conventional,2016,LosAngeles
3955,04-12-2016,0.78,2780630.0,1076280.0,476163.0,53729.9,1174450.0,1135570.0,17964.5,20918.3,Conventional,2016,LosAngeles
3956,27-11-2016,1.01,2257270.0,865743.0,416438.0,50949.9,924140.0,868269.0,34138.1,21732.5,Conventional,2016,LosAngeles
3957,20-11-2016,1.1,2272020.0,880344.0,456709.0,60511.6,874458.0,808238.0,43041.6,23178.1,Conventional,2016,LosAngeles
3958,13-11-2016,1.29,1913490.0,696411.0,436389.0,71033.4,709660.0,639521.0,44270.7,25867.8,Conventional,2016,LosAngeles
3959,06-11-2016,1.52,1595010.0,543332.0,423352.0,77064.6,551265.0,497726.0,26542.6,26995.9,Conventional,2016,LosAngeles
3960,30-10-2016,1.48,1499290.0,533137.0,383974.0,59596.6,522578.0,487013.0,16418.8,19146.3,Conventional,2016,LosAngeles
3961,23-10-2016,1.23,2133560.0,768316.0,427296.0,44807.4,893144.0,840269.0,32386.8,20487.4,Conventional,2016,LosAngeles
3962,16-10-2016,1.17,2548690.0,922290.0,501532.0,56116.4,1068750.0,996106.0,43825.2,28817.8,Conventional,2016,LosAngeles
3963,09-10-2016,1.16,2766530.0,1153910.0,559077.0,61747.0,991798.0,915276.0,51156.2,25365.5,Conventional,2016,LosAngeles
3964,02-10-2016,1.06,2865740.0,1337600.0,471344.0,62565.4,994233.0,931964.0,40145.3,22123.4,Conventional,2016,LosAngeles
3965,25-09-2016,1.0,3007070.0,1328970.0,468793.0,62737.9,1146570.0,1087090.0,34496.6,24991.6,Conventional,2016,LosAngeles
3966,18-09-2016,1.06,2589310.0,999948.0,457932.0,55346.1,1076080.0,1008960.0,36400.0,30720.9,Conventional,2016,LosAngeles
3967,11-09-2016,0.95,2939700.0,1217420.0,534763.0,49050.3,1138470.0,1065540.0,46332.6,26600.7,Conventional,2016,LosAngeles
3968,04-09-2016,0.88,3431680.0,1409250.0,626923.0,43844.1,1351660.0,1295160.0,32720.4,23777.3,Conventional,2016,LosAngeles
3969,28-08-2016,0.81,3563270.0,1471110.0,537893.0,57212.1,1497060.0,1436820.0,32450.4,27789.7,Conventional,2016,LosAngeles
3970,21-08-2016,0.93,3086170.0,1264170.0,480926.0,57962.7,1283110.0,1204790.0,43207.7,35113.1,Conventional,2016,LosAngeles
3971,14-08-2016,1.03,2879220.0,1050810.0,605409.0,73825.6,1149180.0,1066850.0,53237.8,29085.1,Conventional,2016,LosAngeles
3972,07-08-2016,1.0,3094360.0,1137250.0,632756.0,67934.6,1256420.0,1158710.0,63574.8,34136.9,Conventional,2016,LosAngeles
3973,31-07-2016,1.06,2826840.0,961495.0,562613.0,70783.7,1231940.0,1135210.0,64811.9,31927.1,Conventional,2016,LosAngeles
3974,24-07-2016,1.01,3033330.0,1163040.0,629930.0,83979.9,1156380.0,1073920.0,60000.5,22467.5,Conventional,2016,LosAngeles
3975,17-07-2016,0.97,3092230.0,1201990.0,630743.0,84008.4,1175490.0,1079720.0,73173.5,22599.2,Conventional,2016,LosAngeles
3976,10-07-2016,0.93,3293220.0,1217450.0,678995.0,81637.5,1315140.0,1201240.0,85231.9,28664.0,Conventional,2016,LosAngeles
3977,03-07-2016,0.95,3449360.0,1317680.0,746045.0,107626.0,1278010.0,1147090.0,96717.6,34207.6,Conventional,2016,LosAngeles
3978,26-06-2016,0.85,3258180.0,1295220.0,655948.0,105880.0,1201140.0,1091520.0,84463.4,25161.6,Conventional,2016,LosAngeles
3979,19-06-2016,0.9,3237850.0,1322110.0,593239.0,114307.0,1208190.0,1102270.0,80776.3,25149.4,Conventional,2016,LosAngeles
3980,12-06-2016,0.83,3248770.0,1439520.0,529970.0,105647.0,1173630.0,1064380.0,84760.0,24489.0,Conventional,2016,LosAngeles
3981,05-06-2016,0.76,3715460.0,1596550.0,650813.0,121003.0,1347100.0,1196470.0,124721.0,25903.4,Conventional,2016,LosAngeles
3982,29-05-2016,0.83,3203940.0,1214460.0,691109.0,113180.0,1185190.0,1038690.0,119447.0,27057.6,Conventional,2016,LosAngeles
3983,22-05-2016,0.76,3134310.0,1084780.0,782145.0,89228.3,1178150.0,1068850.0,87973.5,21324.0,Conventional,2016,LosAngeles
3984,15-05-2016,0.82,2866860.0,1134720.0,643465.0,95527.5,993144.0,871563.0,104146.0,17435.2,Conventional,2016,LosAngeles
3985,08-05-2016,0.64,3942050.0,1416930.0,929684.0,107684.0,1487760.0,1104180.0,362932.0,20647.5,Conventional,2016,LosAngeles
3986,01-05-2016,0.62,3863310.0,1355790.0,1047920.0,98634.2,1360960.0,1011880.0,334016.0,15070.1,Conventional,2016,LosAngeles
3987,24-04-2016,0.75,3136880.0,1115900.0,704492.0,102739.0,1213750.0,1010400.0,185289.0,18064.3,Conventional,2016,LosAngeles
3988,17-04-2016,0.76,3185230.0,1245340.0,643221.0,100884.0,1195780.0,1114860.0,61746.4,19176.2,Conventional,2016,LosAngeles
3989,10-04-2016,0.77,3288360.0,1130640.0,715740.0,95958.1,1346020.0,1196710.0,132342.0,16961.3,Conventional,2016,LosAngeles
3990,03-04-2016,0.82,2793980.0,865504.0,683860.0,101585.0,1143030.0,980990.0,145602.0,16441.7,Conventional,2016,LosAngeles
3991,27-03-2016,0.73,3467760.0,982736.0,836002.0,94366.4,1554660.0,1349460.0,185190.0,20008.8,Conventional,2016,LosAngeles
3992,20-03-2016,0.74,3374880.0,928106.0,901465.0,91298.9,1454010.0,1301240.0,134711.0,18060.9,Conventional,2016,LosAngeles
3993,13-03-2016,0.79,2987390.0,767298.0,657175.0,96884.9,1466040.0,1318490.0,129444.0,18097.3,Conventional,2016,LosAngeles
3994,06-03-2016,0.76,3138840.0,821036.0,680884.0,90068.4,1546850.0,1369900.0,155334.0,21619.3,Conventional,2016,LosAngeles
3995,28-02-2016,0.72,3332580.0,812808.0,750266.0,95505.0,1674000.0,1459900.0,196813.0,17288.5,Conventional,2016,LosAngeles
3996,21-02-2016,0.76,3232890.0,842358.0,671213.0,83794.5,1635520.0,1501300.0,119573.0,14654.5,Conventional,2016,LosAngeles
3997,14-02-2016,0.65,3664090.0,931605.0,837742.0,90043.2,1804700.0,1567440.0,222150.0,15105.7,Conventional,2016,LosAngeles
3998,07-02-2016,0.58,4982700.0,1262680.0,1447530.0,98684.4,2173800.0,1911610.0,245385.0,16806.9,Conventional,2016,LosAngeles
3999,31-01-2016,0.74,3197790.0,1004130.0,721989.0,75111.7,1396550.0,1288250.0,94240.2,14059.3,Conventional,2016,LosAngeles
4000,24-01-2016,0.76,3173510.0,666019.0,779057.0,92941.1,1635490.0,1520600.0,99946.9,14941.5,Conventional,2016,LosAngeles
4001,17-01-2016,0.76,2952580.0,804573.0,854486.0,84389.3,1209130.0,1079980.0,111406.0,17747.3,Conventional,2016,LosAngeles
4002,10-01-2016,0.74,3172440.0,841326.0,803197.0,88909.9,1439000.0,1228430.0,194493.0,16084.5,Conventional,2016,LosAngeles
4003,03-01-2016,0.64,3967110.0,1232110.0,992213.0,90511.1,1652280.0,1415840.0,226122.0,10317.4,Conventional,2016,LosAngeles
4004,25-12-2016,1.01,81833.9,1337.84,35234.7,179.74,45081.6,16333.4,28748.2,0.0,Conventional,2016,Louisville
4005,18-12-2016,1.1,67720.1,1247.68,33646.1,433.53,32392.8,13134.0,19258.9,0.0,Conventional,2016,Louisville
4006,11-12-2016,0.79,105229.0,1367.94,44377.9,142.37,59340.4,11915.9,47411.8,12.66,Conventional,2016,Louisville
4007,04-12-2016,0.83,127201.0,1234.09,60677.1,664.79,64625.0,11670.3,52954.6,0.0,Conventional,2016,Louisville
4008,27-11-2016,1.26,57765.5,1047.06,26662.6,141.29,29914.6,10325.7,19588.9,0.0,Conventional,2016,Louisville
4009,20-11-2016,1.43,59210.8,1429.11,29056.7,159.32,28565.6,11694.7,16870.9,0.0,Conventional,2016,Louisville
4010,13-11-2016,1.34,64958.6,1469.38,30443.8,215.13,32830.3,11502.0,21328.4,0.0,Conventional,2016,Louisville
4011,06-11-2016,1.27,70881.5,1606.9,34663.3,236.33,34375.0,9517.5,24857.5,0.0,Conventional,2016,Louisville
4012,30-10-2016,1.28,70137.8,1769.84,35446.2,162.17,32759.6,7816.19,24943.4,0.0,Conventional,2016,Louisville
4013,23-10-2016,1.23,75593.4,1616.09,37427.4,314.87,36235.0,10839.3,25395.7,0.0,Conventional,2016,Louisville
4014,16-10-2016,1.1,81708.0,1538.97,37516.0,282.44,42370.6,11941.3,30429.2,0.0,Conventional,2016,Louisville
4015,09-10-2016,1.15,78262.4,1705.62,36813.0,328.99,39414.8,11916.1,27498.7,0.0,Conventional,2016,Louisville
4016,02-10-2016,1.24,75004.3,1351.94,37151.8,487.06,36013.5,12611.8,23401.7,0.0,Conventional,2016,Louisville
4017,25-09-2016,1.37,75513.1,1967.21,41728.5,413.43,31403.9,13833.1,17570.8,0.0,Conventional,2016,Louisville
4018,18-09-2016,1.26,87633.4,2114.94,48962.9,565.29,35990.2,13498.2,22492.0,0.0,Conventional,2016,Louisville
4019,11-09-2016,1.21,90086.4,3359.11,51733.5,634.74,34359.1,13618.8,20735.2,5.0,Conventional,2016,Louisville
4020,04-09-2016,1.11,82941.0,2682.05,45780.5,769.26,33709.1,14894.9,18599.2,215.0,Conventional,2016,Louisville
4021,28-08-2016,1.13,82663.2,1887.97,48992.0,614.55,31168.7,15323.6,14585.1,1260.0,Conventional,2016,Louisville
4022,21-08-2016,1.16,89370.3,1980.35,50039.9,735.71,36614.4,16968.2,19306.2,340.0,Conventional,2016,Louisville
4023,14-08-2016,1.25,85551.2,2056.05,54112.9,772.12,28610.1,17081.3,11518.8,10.0,Conventional,2016,Louisville
4024,07-08-2016,1.3,80997.5,3573.85,53454.0,1058.22,22911.5,13895.2,8739.63,276.67,Conventional,2016,Louisville
4025,31-07-2016,1.24,86030.9,2355.37,53669.8,1144.87,28860.8,13632.0,13603.6,1625.2,Conventional,2016,Louisville
4026,24-07-2016,1.19,95001.3,2352.49,57404.0,1995.85,33249.0,15345.0,15464.0,2439.96,Conventional,2016,Louisville
4027,17-07-2016,1.13,101964.0,2414.28,60191.5,2110.74,37247.2,14971.4,19863.7,2412.1,Conventional,2016,Louisville
4028,10-07-2016,1.15,94591.7,2784.81,62214.0,2084.03,27508.8,15928.8,8353.96,3226.1,Conventional,2016,Louisville
4029,03-07-2016,1.0,106600.0,2398.42,64636.4,1810.55,37754.8,18047.8,15818.6,3888.33,Conventional,2016,Louisville
4030,26-06-2016,1.06,98077.6,2762.38,56614.8,3534.27,35166.2,16663.8,15457.0,3045.36,Conventional,2016,Louisville
4031,19-06-2016,1.09,98289.9,2648.74,54424.2,5024.82,36192.2,13083.0,19034.4,4074.69,Conventional,2016,Louisville
4032,12-06-2016,1.16,84926.7,5365.6,50561.1,2495.61,26504.4,14528.1,9635.97,2340.37,Conventional,2016,Louisville
4033,05-06-2016,1.09,99179.7,2153.72,56151.0,9893.38,30981.7,15423.2,12558.7,2999.73,Conventional,2016,Louisville
4034,29-05-2016,0.99,109061.0,2052.33,71648.4,2467.51,32892.5,14675.3,17510.3,706.82,Conventional,2016,Louisville
4035,22-05-2016,0.91,113794.0,2002.85,77719.3,2243.57,31828.7,13628.5,17376.3,823.91,Conventional,2016,Louisville
4036,15-05-2016,0.86,106279.0,2286.09,62309.0,6837.7,34845.9,12021.8,20894.4,1929.71,Conventional,2016,Louisville
4037,08-05-2016,0.86,139476.0,2523.81,87801.5,6925.3,42225.2,12978.5,27788.8,1457.82,Conventional,2016,Louisville
4038,01-05-2016,0.88,128109.0,2499.44,81916.4,3924.47,39768.5,12605.9,26367.5,795.13,Conventional,2016,Louisville
4039,24-04-2016,0.93,92553.2,2116.01,55939.9,3819.11,30678.2,14568.4,15363.3,746.43,Conventional,2016,Louisville
4040,17-04-2016,0.92,95475.4,2120.86,55695.6,9698.99,27960.0,12091.7,13959.3,1908.99,Conventional,2016,Louisville
4041,10-04-2016,0.9,83504.7,1824.57,49692.0,2962.32,29025.8,12371.1,16275.0,379.83,Conventional,2016,Louisville
4042,03-04-2016,0.85,91459.6,2091.16,52626.2,3898.91,32843.3,9614.81,22101.1,1127.39,Conventional,2016,Louisville
4043,27-03-2016,0.89,120080.0,1969.51,74446.7,6188.82,37475.4,12424.3,23482.9,1568.1,Conventional,2016,Louisville
4044,20-03-2016,0.95,123442.0,1893.15,76888.6,6365.83,38294.5,12950.9,23671.5,1672.03,Conventional,2016,Louisville
4045,13-03-2016,1.07,79810.6,1951.19,47340.9,3216.26,27302.3,12899.1,13596.2,806.94,Conventional,2016,Louisville
4046,06-03-2016,1.02,88103.0,2028.6,49580.7,8998.16,27495.5,12370.0,12597.3,2528.16,Conventional,2016,Louisville
4047,28-02-2016,0.94,102197.0,2152.34,63256.9,5795.78,30991.7,11801.3,17869.0,1321.37,Conventional,2016,Louisville
4048,21-02-2016,0.86,114817.0,2368.19,75573.8,2285.79,34589.2,10663.7,23456.2,469.3,Conventional,2016,Louisville
4049,14-02-2016,0.86,124651.0,2921.35,81575.8,3867.4,36286.1,12729.9,22781.4,774.82,Conventional,2016,Louisville
4050,07-02-2016,0.85,148704.0,2805.31,98136.2,10193.6,37569.1,12782.1,22422.6,2364.4,Conventional,2016,Louisville
4051,31-01-2016,0.92,101620.0,2539.14,70021.4,4774.82,24284.8,10918.8,12100.2,1265.87,Conventional,2016,Louisville
4052,24-01-2016,0.89,120305.0,1672.67,72603.2,9688.49,36340.2,14237.0,20197.8,1905.45,Conventional,2016,Louisville
4053,17-01-2016,0.9,83687.5,2202.61,48151.2,2801.8,30531.8,14859.7,14857.1,815.07,Conventional,2016,Louisville
4054,10-01-2016,0.89,99956.4,2088.41,63265.6,2594.82,32007.6,14248.1,17270.8,488.76,Conventional,2016,Louisville
4055,03-01-2016,0.88,116364.0,2673.33,73869.0,6301.38,33519.8,11090.3,20808.7,1620.8,Conventional,2016,Louisville
4056,25-12-2016,0.97,648359.0,257456.0,148592.0,827.53,241483.0,87168.2,154236.0,79.17,Conventional,2016,MiamiFtLauderdale
4057,18-12-2016,0.97,662655.0,237194.0,158602.0,3459.99,263399.0,81459.0,181797.0,143.06,Conventional,2016,MiamiFtLauderdale
4058,11-12-2016,1.39,446140.0,177621.0,97259.7,159.53,171099.0,67684.2,103275.0,140.28,Conventional,2016,MiamiFtLauderdale
4059,04-12-2016,0.98,728191.0,267956.0,173005.0,50.7,287179.0,89646.5,197097.0,435.84,Conventional,2016,MiamiFtLauderdale
4060,27-11-2016,1.49,405086.0,159915.0,89345.1,120.29,155705.0,61614.6,93846.5,243.61,Conventional,2016,MiamiFtLauderdale
4061,20-11-2016,1.52,461237.0,179988.0,102113.0,44.24,179091.0,70029.3,109062.0,0.0,Conventional,2016,MiamiFtLauderdale
4062,13-11-2016,1.43,478305.0,195573.0,101415.0,255.96,181061.0,74065.1,106744.0,251.39,Conventional,2016,MiamiFtLauderdale
4063,06-11-2016,1.51,426160.0,176244.0,96964.2,232.81,152719.0,53017.4,99149.9,551.39,Conventional,2016,MiamiFtLauderdale
4064,30-10-2016,1.57,403657.0,169008.0,98080.0,247.52,136321.0,41406.6,94572.9,341.67,Conventional,2016,MiamiFtLauderdale
4065,23-10-2016,1.59,437489.0,164119.0,125399.0,247.99,147723.0,39215.2,108324.0,183.33,Conventional,2016,MiamiFtLauderdale
4066,16-10-2016,1.28,537970.0,191041.0,158620.0,235.86,188074.0,42989.0,144764.0,320.83,Conventional,2016,MiamiFtLauderdale
4067,09-10-2016,1.49,410181.0,153136.0,112104.0,169.71,144772.0,50604.6,94167.2,0.0,Conventional,2016,MiamiFtLauderdale
4068,02-10-2016,1.51,539575.0,221783.0,125422.0,360.91,192008.0,71779.2,120229.0,0.0,Conventional,2016,MiamiFtLauderdale
4069,25-09-2016,1.43,558552.0,251035.0,108281.0,180.9,199056.0,80169.6,118397.0,488.89,Conventional,2016,MiamiFtLauderdale
4070,18-09-2016,1.19,541030.0,237187.0,103912.0,281.12,199650.0,83963.1,114378.0,1308.33,Conventional,2016,MiamiFtLauderdale
4071,11-09-2016,1.2,480735.0,226500.0,89642.5,194.0,164398.0,77110.6,85586.1,1701.39,Conventional,2016,MiamiFtLauderdale
4072,04-09-2016,0.97,862396.0,525594.0,140627.0,218.05,195958.0,88544.9,106502.0,911.11,Conventional,2016,MiamiFtLauderdale
4073,28-08-2016,1.22,558829.0,290433.0,131833.0,259.19,136304.0,86796.8,48344.4,1163.06,Conventional,2016,MiamiFtLauderdale
4074,21-08-2016,1.23,565825.0,296955.0,128877.0,95.35,139898.0,82057.4,51085.6,6755.0,Conventional,2016,MiamiFtLauderdale
4075,14-08-2016,1.17,695231.0,400661.0,142476.0,138.85,151956.0,62925.5,83815.9,5214.17,Conventional,2016,MiamiFtLauderdale
4076,07-08-2016,1.25,515183.0,253093.0,125027.0,114.92,136949.0,80129.2,46177.6,10641.7,Conventional,2016,MiamiFtLauderdale
4077,31-07-2016,1.3,496509.0,247196.0,112882.0,177.42,136253.0,75629.2,46683.2,13940.3,Conventional,2016,MiamiFtLauderdale
4078,24-07-2016,1.28,520496.0,250298.0,132337.0,164.45,137697.0,78153.5,46751.7,12791.9,Conventional,2016,MiamiFtLauderdale
4079,17-07-2016,1.24,516716.0,241387.0,136078.0,190.34,139061.0,79192.7,43113.6,16755.0,Conventional,2016,MiamiFtLauderdale
4080,10-07-2016,1.24,566890.0,277354.0,142734.0,151.43,146650.0,87649.9,46987.1,12012.5,Conventional,2016,MiamiFtLauderdale
4081,03-07-2016,0.96,868986.0,479976.0,184173.0,129.62,204709.0,95021.0,92318.0,17369.7,Conventional,2016,MiamiFtLauderdale
4082,26-06-2016,1.25,540206.0,283281.0,130937.0,165.68,125822.0,78005.8,32132.0,15683.9,Conventional,2016,MiamiFtLauderdale
4083,19-06-2016,0.99,812335.0,474374.0,182509.0,115.34,155336.0,67085.4,74179.8,14070.6,Conventional,2016,MiamiFtLauderdale
4084,12-06-2016,1.28,503077.0,271971.0,107339.0,77.92,123689.0,59675.5,49302.7,14710.8,Conventional,2016,MiamiFtLauderdale
4085,05-06-2016,0.99,786072.0,474320.0,149115.0,252.33,162385.0,56515.9,98746.6,7122.5,Conventional,2016,MiamiFtLauderdale
4086,29-05-2016,0.97,849098.0,513205.0,167161.0,248.87,168483.0,64610.9,93591.2,10280.8,Conventional,2016,MiamiFtLauderdale
4087,22-05-2016,1.26,497820.0,273988.0,103460.0,257.43,120115.0,56006.4,54738.4,9370.0,Conventional,2016,MiamiFtLauderdale
4088,15-05-2016,0.88,889357.0,408466.0,227686.0,223.52,252981.0,64835.7,185705.0,2440.0,Conventional,2016,MiamiFtLauderdale
4089,08-05-2016,1.01,653844.0,349383.0,137741.0,173.19,166547.0,70857.0,94280.1,1409.72,Conventional,2016,MiamiFtLauderdale
4090,01-05-2016,0.79,1078790.0,526288.0,260626.0,584.32,291296.0,71215.0,220081.0,0.0,Conventional,2016,MiamiFtLauderdale
4091,24-04-2016,0.88,896846.0,419776.0,227523.0,547.08,248999.0,61117.0,186259.0,1623.61,Conventional,2016,MiamiFtLauderdale
4092,17-04-2016,1.12,558954.0,281532.0,117780.0,101.31,159540.0,62016.4,97104.6,419.44,Conventional,2016,MiamiFtLauderdale
4093,10-04-2016,0.87,841732.0,399738.0,193377.0,155.87,248462.0,54479.1,193377.0,605.56,Conventional,2016,MiamiFtLauderdale
4094,03-04-2016,1.15,543235.0,287271.0,103463.0,72.01,152429.0,54721.6,97707.4,0.0,Conventional,2016,MiamiFtLauderdale
4095,27-03-2016,1.17,468636.0,240097.0,99290.2,128.06,129121.0,52473.7,76647.7,0.0,Conventional,2016,MiamiFtLauderdale
4096,20-03-2016,1.13,507580.0,267188.0,105077.0,142.45,135173.0,47086.2,88086.9,0.0,Conventional,2016,MiamiFtLauderdale
4097,13-03-2016,0.88,799993.0,399729.0,176358.0,181.05,223725.0,49544.9,174180.0,0.0,Conventional,2016,MiamiFtLauderdale
4098,06-03-2016,1.16,448052.0,223852.0,93574.5,93.03,130533.0,48944.9,81587.8,0.0,Conventional,2016,MiamiFtLauderdale
4099,28-02-2016,0.83,822403.0,428974.0,169812.0,702.82,222914.0,56123.4,166791.0,0.0,Conventional,2016,MiamiFtLauderdale
4100,21-02-2016,1.1,481705.0,244779.0,102685.0,78.3,134163.0,48792.8,85370.3,0.0,Conventional,2016,MiamiFtLauderdale
4101,14-02-2016,1.12,446631.0,219038.0,101867.0,75.47,125651.0,54765.2,70886.1,0.0,Conventional,2016,MiamiFtLauderdale
4102,07-02-2016,0.59,1180630.0,649647.0,241271.0,231.23,289482.0,71560.0,217922.0,0.0,Conventional,2016,MiamiFtLauderdale
4103,31-01-2016,1.11,492691.0,287032.0,79763.1,168.96,125727.0,59045.7,66681.2,0.0,Conventional,2016,MiamiFtLauderdale
4104,24-01-2016,0.96,611558.0,416814.0,61067.9,259.56,133417.0,68930.7,64486.1,0.0,Conventional,2016,MiamiFtLauderdale
4105,17-01-2016,1.2,430079.0,276253.0,62106.5,292.47,91426.6,61025.4,30401.2,0.0,Conventional,2016,MiamiFtLauderdale
4106,10-01-2016,0.97,702727.0,493952.0,82027.8,249.76,126497.0,58416.8,68080.2,0.0,Conventional,2016,MiamiFtLauderdale
4107,03-01-2016,1.13,502584.0,349993.0,44399.1,40.78,108151.0,64404.4,43746.6,0.0,Conventional,2016,MiamiFtLauderdale
4108,25-12-2016,1.23,2180510.0,461611.0,873785.0,33980.0,811135.0,680184.0,126819.0,4132.56,Conventional,2016,Midsouth
4109,18-12-2016,1.16,2242220.0,491941.0,999959.0,36485.5,713836.0,611024.0,98743.8,4068.37,Conventional,2016,Midsouth
4110,11-12-2016,1.15,2339980.0,574107.0,862587.0,39178.6,864105.0,700661.0,158716.0,4727.7,Conventional,2016,Midsouth
4111,04-12-2016,1.2,2359840.0,605907.0,873735.0,41579.5,838616.0,629436.0,206026.0,3153.45,Conventional,2016,Midsouth
4112,27-11-2016,1.4,1858070.0,421296.0,729253.0,33160.8,674356.0,589240.0,82533.8,2581.67,Conventional,2016,Midsouth
4113,20-11-2016,1.48,1999040.0,478381.0,712348.0,53734.0,754581.0,664868.0,87750.1,1962.77,Conventional,2016,Midsouth
4114,13-11-2016,1.52,2075280.0,589047.0,723969.0,99449.5,662818.0,562622.0,97915.0,2281.08,Conventional,2016,Midsouth
4115,06-11-2016,1.54,2077510.0,569736.0,697012.0,122472.0,688287.0,588028.0,99509.0,750.0,Conventional,2016,Midsouth
4116,30-10-2016,1.48,2083050.0,606276.0,713428.0,107745.0,655606.0,547423.0,104591.0,3592.23,Conventional,2016,Midsouth
4117,23-10-2016,1.47,2287510.0,611972.0,851527.0,94122.6,729885.0,621196.0,104911.0,3778.06,Conventional,2016,Midsouth
4118,16-10-2016,1.4,2442980.0,642845.0,921534.0,76681.5,801922.0,673261.0,128076.0,585.28,Conventional,2016,Midsouth
4119,09-10-2016,1.39,2469380.0,651705.0,951060.0,81958.0,784659.0,651749.0,131811.0,1098.61,Conventional,2016,Midsouth
4120,02-10-2016,1.38,2540670.0,662662.0,965797.0,77380.7,834833.0,709302.0,123117.0,2413.89,Conventional,2016,Midsouth
4121,25-09-2016,1.37,2568160.0,748452.0,947416.0,73332.8,798960.0,698141.0,100820.0,0.0,Conventional,2016,Midsouth
4122,18-09-2016,1.28,2785260.0,850690.0,1019590.0,70265.4,844712.0,707259.0,137296.0,157.78,Conventional,2016,Midsouth
4123,11-09-2016,1.18,3068640.0,938277.0,1164890.0,82491.6,882977.0,747298.0,133301.0,2378.33,Conventional,2016,Midsouth
4124,04-09-2016,1.2,3127950.0,954421.0,1150320.0,86826.8,936382.0,832619.0,100199.0,3563.65,Conventional,2016,Midsouth
4125,28-08-2016,1.3,2799100.0,745329.0,1165120.0,67370.6,821279.0,738432.0,65178.4,17668.6,Conventional,2016,Midsouth
4126,21-08-2016,1.27,2840530.0,684458.0,1180370.0,96330.9,879371.0,774040.0,94491.4,10840.1,Conventional,2016,Midsouth
4127,14-08-2016,1.29,2901790.0,666958.0,1211100.0,107540.0,916190.0,825797.0,87262.5,3130.0,Conventional,2016,Midsouth
4128,07-08-2016,1.3,2900750.0,680836.0,1274560.0,119738.0,825622.0,718728.0,96534.2,10360.3,Conventional,2016,Midsouth
4129,31-07-2016,1.35,2787000.0,612847.0,1247700.0,127239.0,799217.0,705610.0,74748.0,18858.8,Conventional,2016,Midsouth
4130,24-07-2016,1.32,2914820.0,611049.0,1286840.0,133520.0,883412.0,738517.0,97932.7,46962.6,Conventional,2016,Midsouth
4131,17-07-2016,1.26,2940450.0,582052.0,1272170.0,137997.0,948234.0,794533.0,82513.3,71187.8,Conventional,2016,Midsouth
4132,10-07-2016,1.19,3221650.0,607743.0,1498360.0,198307.0,917243.0,753806.0,84303.2,79133.6,Conventional,2016,Midsouth
4133,03-07-2016,1.15,3393700.0,653109.0,1523680.0,213315.0,1003590.0,827534.0,98647.5,77406.7,Conventional,2016,Midsouth
4134,26-06-2016,1.17,3095670.0,590855.0,1468310.0,204710.0,831800.0,740396.0,58981.9,32421.4,Conventional,2016,Midsouth
